288,489,332.73,2023-08-06 11:05:19
289,1269,546.38,2019-11-10 00:32:00
290,1501,378.27,2015-07-05 20:27:52
291,1204,1202.98,2023-12-11 07:39:03
292,631,1312.27,2021-04-21 08:40:04
293,765,38.12,2019-12-08 16:24:27
294,1272,633.05,2016-06-24 19:52:32
295,834,1209.45,2021-07-01 18:52:34
296,1439,311.72,2015-03-26 13:49:41
297,1184,556.1,2018-01-26 02:32:28
298,1191,1074.48,2018-11-25 10:11:39
299,1292,440.94,2019-09-22 17:19:58
300,1239,1345.88,2019-02-11 06:26:40
301,241,101.62,2017-10-14 20:23:23
302,584,29.28,2015-06-21 22:05:15
303,1671,1421.07,2019-10-17 16:40:50
304,1972,1004.64,2018-04-19 21:30:32
305,1955,802.15,2018-07-03 05:19:32
306,555,872.74,2015-12-10 13:57:27
307,1958,1060.24,2015-01-08 17:46:16
308,1892,1369.81,2020-02-04 05:16:30
309,1873,992.64,2023-11-06 13:08:54
310,80,616.03,2021-07-23 17:44:35
311,1315,67.28,2016-01-15 15:39:25
312,602,445.8,2021-09-13 08:28:25
313,1701,95.74,2023-05-31 12:32:39
314,1873,772.96,2023-03-19 13:02:03
315,1919,1151.29,2023-05-02 04:52:22
316,319,196.45,2020-12-29 21:13:22
317,1031,1069.81,2015-06-05 04:36:53
318,486,94.38,2019-05-22 06:49:42
319,1592,1174.36,2016-07-19 20:23:25
320,92,1284.93,2022-02-23 13:03:00
321,1850,261.91,2023-12-31 16:49:28
322,670,158.46,2022-11-10 05:35:30
323,363,542.99,2016-05-02 06:08:45
324,472,845.84,2020-11-07 22:15:42
325,1389,1208.07,2017-03-24 15:22:36
326,933,431.63,2015-07-09 00:51:42
327,99,944.51,2020-10-29 19:39:53
328,97,285.74,2018-06-04 11:27:45
329,522,1338.39,2023-12-23 00:33:59
330,145,743.07,2018-07-06 10:25:24
331,1018,659.14,2017-11-05 11:56:55
332,381,690.41,2019-08-15 21:50:05
333,455,1270.67,2015-11-29 04:05:26
334,106,695.78,2020-08-24 08:08:01
335,1520,1126.01,2019-09-25 23:25:49
336,1976,539.22,2017-12-30 01:21:45
337,168,899.87,2021-12-26 19:44:35
338,244,560.78,2015-07-21 05:02:31
339,40,1253.2,2018-02-02 00:52:59
340,1918,794.83,2023-10-02 01:00:41
341,1639,1393.81,2018-05-23 02:04:47
342,652,423.6,2019-03-13 11:45:05
343,1099,850.79,2019-02-16 13:39:57
344,390,454.84,2020-12-03 13:50:49
345,581,546.35,2017-04-24 01:22:35
346,1503,478.36,2017-05-11 11:47:58
347,144,710.7,2021-12-17 07:50:58
348,134,1131.94,2016-12-31 04:09:45
349,795,276.7,2020-03-27 20:00:49
350,348,1268.06,2016-11-05 17:37:15
351,587,462.06,2023-07-03 19:00:26
352,167,1001.91,2021-12-02 12:58:50
353,211,788.96,2016-09-30 09:36:21
354,1809,1124.87,2021-07-01 22:54:28
355,1552,437.13,2021-01-17 14:11:12
356,1347,318.48,2022-12-13 23:54:55
357,1353,1363.51,2020-09-13 11:54:16
358,1268,712.11,2019-05-16 23:55:32
359,1692,40.23,2020-01-23 11:20:23
360,1300,1157.35,2018-06-03 16:03:23
361,947,1373.13,2018-07-05 19:09:55
362,94,1233.03,2017-05-03 20:08:50
363,719,942.05,2020-11-10 02:39:50
364,1325,968.73,2020-01-14 10:20:46
365,195,1439.56,2020-10-30 09:23:50
366,918,1294.17,2018-06-18 18:52:55
367,961,318.07,2016-09-06 02:43:18
368,1420,1310.39,2019-07-21 15:24:39
369,797,248.85,2020-11-12 16:10:40
370,1872,1238.28,2017-09-27 00:02:28
371,1537,82.03,2021-10-06 23:01:16
372,619,1071.14,2020-07-07 10:39:36
373,1809,1077.88,2022-05-12 10:26:53
374,422,293.9,2018-01-15 05:14:44
375,776,634.32,2017-12-19 14:22:17
376,409,621.1,2022-09-07 17:02:36
377,1204,1047.79,2017-08-17 19:36:02
378,1486,610.59,2017-06-28 03:29:54
379,1160,314.61,2015-02-07 22:36:46
380,9,271.23,2022-12-11 04:07:59
381,1283,757.19,2019-05-20 14:59:35
382,1433,1478.43,2016-03-10 08:44:01
383,1185,1043.78,2022-10-16 02:07:12
384,1297,1032.8,2016-03-01 23:47:20
385,473,559.03,2024-06-27 13:47:36
386,949,131.67,2022-03-25 09:25:44
387,1437,167.97,2019-01-07 17:01:58
388,487,793.44,2021-04-29 04:10:01
389,1682,1144.69,2023-03-03 13:20:22
390,1675,1117.35,2021-05-30 15:57:23
391,1595,825.27,2019-07-23 09:03:49
392,116,1034.8,2021-06-29 09:08:06
393,23,434.61,2017-05-26 09:02:10
394,1475,1296.54,2021-10-09 05:35:54
395,2,1446.54,2017-03-09 22:49:38
396,814,253.68,2019-06-09 16:50:00
397,1754,1318.5,2015-10-04 18:32:07
398,82,192.52,2023-04-20 14:32:32
399,1266,275.5,2023-11-26 21:32:22
400,1797,1133.63,2017-01-03 18:59:16
401,1655,1131.43,2016-06-14 20:59:53
402,900,441.13,2015-04-07 18:03:33
403,292,253.33,2020-05-22 04:36:18
404,1211,683.03,2021-07-01 16:54:59
405,786,816.23,2017-06-22 23:52:50
406,334,212.84,2015-08-28 08:20:56
407,1039,865.65,2021-05-07 21:26:03
408,1882,1157.2,2016-06-25 17:33:57
409,1764,1238.17,2019-11-19 11:05:00
410,153,1061.61,2016-01-30 05:06:19
411,137,1371.6,2019-09-27 19:42:20
412,929,346.94,2020-10-13 22:39:10
413,1154,800.51,2017-03-19 14:06:52
414,1447,280.77,2020-07-12 08:17:31
415,443,1491.63,2015-03-11 10:29:18
416,938,178.33,2019-01-03 22:36:50
417,900,865.64,2016-05-05 02:14:27
418,487,998.23,2021-10-25 15:17:49
419,1185,661.02,2022-03-21 14:59:27
420,1482,786.36,2016-01-05 00:51:57
421,1801,963.88,2022-01-24 17:11:49
422,1698,1278.36,2019-09-01 12:17:40
423,1279,727.76,2024-02-27 23:40:46
424,1886,538.28,2020-08-10 20:21:26
425,1544,1156.53,2021-01-23 17:49:12
426,9,969.48,2022-04-23 12:46:05
427,1021,1338.94,2015-10-31 17:46:51
428,1588,1071.81,2016-07-17 23:41:20
429,515,1044.88,2018-05-16 01:38:49
430,1186,351.77,2018-05-12 19:38:11
431,337,195.29,2017-03-01 02:18:03
432,1197,1113.99,2015-09-01 19:02:31
433,1149,454.58,2024-03-17 06:19:10
434,1933,1315.36,2023-03-19 02:50:49
435,1709,1027.34,2020-03-12 03:50:04
436,504,775.79,2024-04-17 17:49:35
437,1245,691.97,2021-01-07 08:00:11
438,1054,1290.82,2020-10-21 06:23:27
439,956,320.25,2023-12-29 21:56:27
440,1697,746.06,2020-04-17 01:04:15
441,969,561.69,2019-06-17 23:29:46
442,945,140.95,2024-04-12 04:46:29
443,902,378.63,2022-12-01 15:21:37
444,967,658.37,2018-09-27 09:00:10
445,1299,588.09,2017-12-27 03:24:46
446,190,455.81,2015-02-28 09:37:52
447,992,52.45,2021-02-28 13:44:26
448,1556,646.15,2019-07-06 03:12:57
449,612,109.39,2015-04-19 17:15:55
450,922,529.45,2020-04-21 07:03:48
451,642,1130.19,2020-01-30 14:32:09
452,689,1380.6,2023-04-17 09:47:50
453,314,1093.64,2016-07-10 02:53:59
454,727,785.17,2015-01-31 14:24:15
455,5,991.03,2022-03-18 02:20:52
456,1994,600.14,2017-09-12 05:20:35
457,428,898.83,2022-07-14 13:42:22
458,840,1306.03,2020-01-19 21:59:55
459,650,982.81,2019-08-23 08:56:28
460,720,1341.34,2021-10-21 07:17:54
461,894,222.23,2023-04-28 21:02:57
462,988,622.3,2024-02-05 13:39:06
463,162,1343.89,2024-04-04 21:07:00
464,1484,1232.61,2018-09-01 00:15:09
465,1019,583.35,2023-08-12 09:55:18
466,1978,1459.15,2022-04-18 02:26:04
467,1716,1218.44,2019-10-30 23:47:53
468,1429,945.88,2019-12-02 13:44:41
469,1359,346.08,2015-06-29 07:21:08
470,1767,519.75,2024-01-05 08:29:14
471,397,228.95,2015-10-14 07:35:11
472,71,1187.31,2018-03-09 09:16:44
473,1617,173.66,2023-04-25 10:17:23
474,374,386.7,2015-09-28 07:06:59
475,849,1446.2,2021-07-27 10:40:49
476,1081,456.51,2016-03-31 03:19:21
477,31,235.5,2019-12-26 06:07:11
478,504,418.48,2017-08-18 11:50:38
479,404,757.08,2018-02-05 23:58:30
480,1158,182.4,2020-07-10 04:27:46
481,158,193.58,2019-08-18 18:25:41
482,359,687.52,2023-02-18 15:15:42
483,126,479.99,2023-08-13 21:47:39
484,690,998.03,2020-04-13 02:00:32
485,1580,1123.82,2016-08-14 23:43:57
486,926,727.14,2023-07-24 14:51:31
487,1930,1037.72,2015-10-12 06:08:16
488,1260,1335.54,2015-06-08 07:48:30
489,739,754.84,2022-12-01 02:32:00
490,182,1439.25,2017-05-07 12:52:32
491,813,944.42,2018-10-26 06:17:43
492,454,1375.94,2015-05-20 04:31:37
493,1750,857.03,2018-07-11 05:51:02
494,1962,1058.33,2015-11-20 05:30:23
495,1206,665.02,2021-04-13 23:49:41
496,1679,508.34,2022-02-03 16:51:55
497,1167,198.36,2020-05-05 10:19:07
498,1289,83.33,2020-10-23 20:22:35
499,854,690.5,2024-03-20 07:12:29
500,1158,1352.84,2019-06-23 12:47:37
501,354,985.8,2015-07-07 01:46:49
502,1348,422.21,2023-06-07 08:06:13
503,1289,925.74,2019-12-09 09:32:54
504,726,1075.15,2015-03-15 01:00:53
505,545,844.71,2017-02-24 18:24:28
506,1391,301.97,2016-09-19 01:01:18
507,1444,1035.78,2017-04-03 12:10:12
508,1556,118.93,2021-03-28 06:15:33
509,1688,179.77,2023-10-25 01:47:06
510,625,152.36,2021-07-13 01:31:13
511,622,87.28,2015-05-08 10:35:12
512,1676,765.41,2021-12-30 15:24:02
513,1369,398.98,2017-06-08 16:45:41
514,1789,1116.1,2016-10-24 04:47:02
515,1819,1461.58,2021-04-06 15:27:22
516,1798,1272.28,2020-09-25 23:48:05
517,1712,1483.34,2019-05-17 20:20:00
518,1954,788.21,2016-06-24 17:15:59
519,1276,864.91,2018-02-05 02:43:02
520,10,1180.99,2019-12-11 03:39:36
521,630,1167.96,2017-03-17 08:27:12
522,1467,1011.17,2018-08-02 22:07:15
523,156,258.26,2021-02-12 09:35:23
524,66,145.58,2021-10-25 23:38:22
525,583,1420.87,2022-03-29 18:45:01
526,648,572.6,2020-02-03 01:13:01
527,609,337.27,2021-03-13 08:19:37
528,1415,933.77,2017-06-10 05:22:17
529,711,1494.75,2019-09-25 14:49:10
530,868,859.83,2021-12-15 22:37:53
531,1728,1242.5,2021-09-11 12:09:16
532,30,570.67,2023-12-27 05:16:37
533,1804,593.02,2016-06-26 23:52:56
534,468,742.14,2016-04-19 04:00:45
535,1581,1140.64,2018-03-02 15:35:04
536,1134,742.85,2021-12-29 11:30:49
537,1624,191.31,2021-04-04 01:03:50
538,744,352.89,2021-07-23 08:59:19
539,1627,1443.76,2016-10-24 01:08:51
540,1292,1131.89,2018-10-19 07:35:32
541,1190,1335.34,2017-06-23 08:47:43
542,966,1221.01,2018-08-11 08:35:28
543,1982,532.85,2023-10-01 00:40:33
544,299,1142.54,2018-07-21 05:32:56
545,1832,188.65,2023-09-30 17:57:03
546,1457,951.82,2021-08-11 15:07:51
547,1141,154.35,2019-07-10 20:53:44
548,924,61.7,2019-01-20 02:01:52
549,1076,465.21,2022-09-17 14:38:22
550,1284,189.37,2022-07-11 09:09:59
551,746,461.33,2017-06-08 12:45:35
552,1977,1483.75,2022-07-03 06:21:59
553,1416,1351.72,2023-07-27 18:06:43
554,1854,314.43,2021-12-02 07:26:32
555,1735,1176.47,2015-08-13 02:31:56
556,6,739.01,2016-10-15 20:37:57
557,1422,715.19,2016-09-09 03:12:00
558,1796,231.99,2023-09-11 15:58:27
559,693,1423.96,2022-05-16 14:56:50
560,1427,307.49,2022-11-27 05:42:46
561,1622,1295.78,2022-05-05 07:28:14
562,251,1458.91,2016-02-02 17:38:52
563,961,295.75,2019-07-08 13:01:41
564,1605,747.59,2023-04-15 03:52:52
565,1032,344.62,2018-12-16 19:21:56
566,897,1123.91,2022-05-11 01:56:45
567,164,609.92,2018-06-17 02:55:41
568,650,193.81,2020-07-18 22:37:33
569,120,326.46,2023-06-17 19:10:59
570,1470,334.06,2019-07-13 21:09:18
571,509,1459.22,2021-06-20 03:06:44
572,357,182.62,2017-05-18 08:43:13
573,647,1117.27,2022-06-23 05:04:11
574,873,1436.53,2022-04-01 13:49:42
575,1195,1175.95,2015-02-01 17:29:05
576,1880,273.12,2020-02-04 17:36:40
577,619,1489.78,2020-01-30 11:57:31
578,388,331.73,2018-08-04 22:15:31
579,2000,333.51,2017-10-19 04:44:20
580,1412,571.63,2017-10-16 02:07:04
581,1300,10.41,2023-09-02 13:06:53
582,658,969.89,2018-05-01 07:36:14
583,887,63.87,2015-07-30 04:44:42
584,265,1334.63,2023-06-01 23:33:25
585,1332,140.32,2015-08-26 07:52:40
586,123,735.5,2021-02-17 19:38:26
587,769,818.1,2016-09-25 11:16:34
588,1129,487.91,2023-06-02 10:59:20
589,419,1305.9,2019-11-22 10:16:58
590,920,482.92,2022-07-01 11:54:40
591,1831,1283.72,2017-11-11 14:56:23
592,936,1210.47,2015-10-17 03:43:05
593,1832,239.96,2018-06-13 20:46:43
594,1959,955.09,2017-09-08 15:18:20
595,1846,919.2,2021-07-25 15:38:55
596,447,1410.32,2015-12-12 08:59:31
597,1959,1052.01,2022-04-11 18:09:30
598,378,331.99,2018-05-01 14:04:35
599,1471,1307.47,2016-09-18 10:30:03
600,507,634.73,2017-11-09 08:47:45
601,1477,205.85,2016-05-19 10:04:05
602,1516,784.67,2021-12-18 12:12:58
603,308,307.81,2022-07-23 11:04:30
604,1327,1296.61,2019-10-04 04:21:26
605,1805,1290.83,2020-07-23 01:44:07
606,959,959.11,2023-08-19 21:39:59
607,1148,1004.97,2020-01-30 08:18:18
608,1443,353.13,2019-10-18 22:35:51
609,1988,473.7,2018-01-07 19:02:18
610,1304,1070.26,2023-01-19 08:28:15
611,1663,515.42,2024-03-22 22:38:56
612,280,92.19,2015-02-19 23:51:50
613,740,1044.48,2016-08-04 08:28:38
614,230,1433.36,2019-07-07 17:13:20
615,486,1434.86,2017-07-22 15:39:37
616,1159,931.57,2016-04-03 21:01:56
617,345,386.34,2022-04-02 18:09:13
618,493,1105.21,2021-12-11 16:58:24
619,909,1108.09,2015-01-07 22:23:41
620,508,255.79,2019-11-05 00:13:46
621,484,412.31,2015-08-21 12:47:50
622,232,1403.02,2022-08-22 15:10:35
623,408,1319.93,2022-05-05 15:49:17
624,272,987.6,2017-12-22 18:05:19
625,1220,1234.16,2016-12-14 06:42:58
626,1033,442.99,2021-10-02 00:45:32
627,120,896.31,2016-05-31 05:24:59
628,679,692.91,2022-09-17 19:27:36
629,1512,340.65,2015-06-06 15:37:21
630,447,497.15,2018-08-22 08:39:15
631,122,571.14,2018-10-23 07:20:31
632,1110,514.35,2017-06-12 22:40:33
633,1900,859.45,2023-02-27 01:58:50
634,147,131.32,2024-01-04 11:16:46
635,1160,204.44,2015-05-27 18:02:42
636,218,1149.19,2020-01-30 20:03:56
637,1870,435.32,2021-09-14 16:14:33
638,436,1271.29,2018-09-22 13:58:40
639,1602,148.89,2018-11-04 18:54:37
640,250,305.0,2023-08-09 04:59:08
